iso,languoid,affiliation,latitude,longitude,macro_area,country
nzk,Nzakara,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Adamawa-Ubangi, Ubangi, Zandic, Zande-Nzakara",4.795675,22.825365,Africa,Democratic Republic of the Congo Central African Republic 
zne,Zande,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Adamawa-Ubangi, Ubangi, Zandic, Zande-Nzakara",4.62047,26.7156766667,Africa,"Sudan, Democratic Republic of the Congo, Central African Republic"
gya,Northwest Gbaya,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental",5.9503,15.2569,Africa,"Nigeria, Congo, Cameroon, Central African Republic"
bdt,Bokoto,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental, Bokoto-Gbeya",4.75111,16.67208,Africa,Central African Republic
gbq,Gbaya-Bozoum,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental, Bokoto-Gbeya, Gbeya",5.9879,16.46427,Africa,Central African Republic
gbp,Gbaya-Bossangoa,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental, Bokoto-Gbeya, Gbeya, Gbeya-Suma",6.61896,17.64498,Africa,Central African Republic
sqm,Suma,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental, Bokoto-Gbeya, Gbeya, Gbeya-Suma",7.0953,17.00927,Africa,Central African Republic
bgf,Ngombe-Bangandu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental, Gbaya Meridional",2.18716,14.75061,Africa,"Congo, Cameroon"
gso,Southwest Gbaya,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Meridional-Occidental, Gbaya Meridional",4.700365,14.956865,Africa,Central African Republic
gbv,Gbanu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Gbanu-Manza-Ngbaka",5.28183,17.38868,Africa,Central African Republic
nga,Ngbaka Minagende,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Gbanu-Manza-Ngbaka, Manza-Ngbaka",2.988875,18.994025,Africa,"Democratic Republic of the Congo, Congo, Central African Republic"
mzv,Manza,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Gbanu-Manza-Ngbaka, Manza-Ngbaka, Manzaic",6.51218,18.79353,Africa,Central African Republic
aiy,Ali,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Gbanu-Manza-Ngbaka, Manza-Ngbaka, Manzaic, Ngbaka-Manza-Ali",4.60014,18.03518,Africa,Central African Republic
ngg,Ngbaka Manza,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Gbanu-Manza-Ngbaka, Manza-Ngbaka, Manzaic, Ngbaka-Manza-Ali",5.30167,18.41189,Africa,Central African Republic
bff,Bofi,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Mbodomo-Bofi",4.02043,17.30319,Africa,Central African Republic
gmm,Gbaya-Mbodomo,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gbaya-Manza-Ngbaka, Gbaya Oriental, Mbodomo-Bofi",4.700365,14.956865,Africa,Cameroon
tiq,Tiefo,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur",10.71843,-4.52619,Africa,Burkina Faso
vig,Viemo,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur",10.84288,-3.84128,Africa,Burkina Faso
kfz,Koromfe,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur",14.04599,-1.96187,Africa,Burkina Faso Mali 
bmq,Bomu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu",12.381555,-4.538,Africa,"Burkina Faso, Mali"
box,Buamu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu, Nuclear Bwamu",11.16869,-3.50303,Africa,Burkina Faso
bwj,Laa Laa Bwamu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu, Nuclear Bwamu",11.65243,-3.17735,Africa,Burkina Faso
bwy,Cwi Bwamu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Bwamu, Nuclear Bwamu",11.41824,-2.95115,Africa,Burkina Faso
bwu,Buli (Ghana),"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Buli-Koma",10.57629,-1.26748,Africa,Ghana
kma,Konni,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Buli-Koma",10.23684,-1.54376,Africa,Ghana
aks,Akaselem,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma A",8.8858,1.37035,Africa,Togo
bud,Ntcham,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma A",9.239705,0.599275,Africa,"Ghana, Togo"
gux,Gourmanchema,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Gourmantche-Moba",11.67107,1.2848925,Africa,"Togo, Niger, Burkina Faso, Benin"
bim,Bimoba,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Gourmantche-Moba, Moba-Bimoba",10.45746,0.06121,Africa,Ghana
mfq,Moba,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Gourmantche-Moba, Moba-Bimoba",10.949555,0.159565,Africa,"Togo, Burkina Faso"
gng,Ngangam,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Konkomba-Gangam",10.25232,0.70509,Africa,"Togo, Benin"
xon,Konkomba,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma B, Konkomba-Gangam",9.822245,0.2783,Africa,"Ghana, Togo"
nmz,Nawdm,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Yom-Nawdm",7.17037,0.58553,Africa,"Ghana, Togo"
pil,Yom,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Yom-Nawdm",9.87186,1.81099,Africa,Benin
bly,Notre,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental",10.70255,1.27435,Africa,Benin
gur,Farefare,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Frafra",11.09179,-0.81109,Africa,"Ghana, Burkina Faso"
NOCODE_Nabit,Nabit,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Frafra",10.857778,-0.671111,Africa,Ghana
mos,Mossi,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Mossic",10.45237,-1.172775,Africa,"'''Ghana, Togo, Senegal, Mali, Cote d''''Ivoire, Burkina Faso, Benin, '''"
xkt,Kantosi,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Mossic",10.970305,-1.928075,Africa,Ghana Burkina Faso 
saf,Safaliba,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare",8.93768,-2.58467,Africa,Ghana
dga,Central Dagaare,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, Central-South Dagaric",10.4226,-2.52265,Africa,Ghana
dgd,Dagaari Dioula,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, Central-South Dagaric, South Dagaric",11.68387,-2.48569,Africa,Burkina Faso
wlx,Wali (Ghana),"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, Central-South Dagaric, South Dagaric",10.02119,-2.31263,Africa,Ghana
dgi,Northern Dagara,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, North-West Dagaric",11.04408,-3.0124,Africa,Burkina Faso
bfo,Malba Birifor,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, North-West Dagaric, Birifor",9.78465,-2.90623,Africa,"'''Cote d''''Ivoire, Burkina Faso, '''"
biv,Southern Birifor,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Safaliba-Dagaare, Dagaaric, North-West Dagaric, Birifor",9.287295,-2.72672,Africa,"'''Ghana, Cote d''''Ivoire, '''"
kus,Kusaal,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta",10.97026,-0.38756,Africa,"Ghana, Burkina Faso"
hag,Hanga,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Kamara-Hanga",9.33929,-1.57833,Africa,Ghana 
jmr,Kamara,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Kamara-Hanga",8.93891,-2.34944,Africa,Ghana 
dag,Dagbani,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Mampruli-Dagbani",9.64745,-0.43227,Africa,Ghana
maw,Mampruli,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Southeast Western Oti-Volta, Mampruli-Dagbani",10.38842,-0.74675,Africa,"Ghana, Togo"
beh,Biali,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental",11.038205,1.082595,Africa,"Burkina Faso, Benin"
wwa,Waama,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari",10.59559,1.65318,Africa,Benin
ntm,Nateni,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari",10.51908,1.21879,Africa,Benin
mql,Mbelime,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari, Ditammaric",10.45322,0.95645,Africa,Benin
tbz,Ditammari,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari, Ditammaric",10.16143,1.18045,Africa,"Togo, Benin"
soy,Miyobe,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Unclassified Nuclear Oti Volta",9.94366,1.333025,Africa,"Togo, Benin"
bba,Baatonum,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur",9.631865,2.996075,Africa,"Nigeria, Benin"
dgs,Dogoso,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Dogoso-Khe",10.04888,-4.35805,Africa,"'''Cote d''''Ivoire, Burkina Faso, '''"
kqg,Khe,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Dogoso-Khe",9.79704,-4.24384,Africa,"'''Cote d''''Ivoire, Burkina Faso, '''"
dop,Lukpa,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Kabiyeic",9.519485,1.669535,Africa,"Togo, Benin"
kbp,Kabiye,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Kabiyeic",8.9681566667,0.4950233333,Africa,"Ghana, Togo, Benin"
las,Lama (Togo),"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Kabiyeic",8.6695366667,0.8332933333,Africa,"Ghana, Togo, Benin"
kdh,Tem,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala",6.9055233333,1.13177,Africa,"Ghana, Togo, Benin"
bqg,Bago-Kusuntu,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Bago-Delo-Cala",8.52697,1.41214,Africa,Togo
cll,Chala,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Bago-Delo-Cala, Delo-Cala",8.00089,0.50896,Africa,Ghana
ntr,Delo,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Eastern Grusi, Tem-Chala, Bago-Delo-Cala, Delo-Cala",7.909965,0.59728,Africa,"Ghana, Togo"
kst,Winye,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi",11.82394,-2.97518,Africa,Burkina Faso
NOCODE_Siti,Siti,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi",9.1667,-2.75,Africa,Ivory Coast
pug,Phuie,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi",11.02348,-3.47165,Africa,Burkina Faso
mzw,Deg,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic",8.43846,-2.28724,Africa,"'''Ghana, Cote d''''Ivoire, '''"
vag,Vagla,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Chakali-Tamprusi-Vagala",9.33848,-2.31333,Africa,Ghana
cli,Chakali,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Chakali-Tamprusi-Vagala, Chakali-Tamprusi",9.83446,-1.90181,Africa,Ghana
tpm,Tampulma,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Chakalic, Chakali-Tamprusi-Vagala, Chakali-Tamprusi",9.75577,-1.35467,Africa,Ghana
sig,Paasaal,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala",10.20039,-1.8048,Africa,Ghana
sil,Tumulung Sisaala,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala",10.63451,-1.79707,Africa,Ghana
sld,Sissala of Burkina Faso,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala, Northwestern Sisaala",11.0916,-2.38217,Africa,Burkina Faso
ssl,Western Sisaala,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi, Western Grusi, Sisaala-Chakali, Sisaala, Northwestern Sisaala",10.85614,-2.36423,Africa,Ghana
knz,Kalamse,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi",13.61057,-3.10033,Africa,"Burkina Faso, Mali"
lee,Lyele,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi",12.4305,-2.59229,Africa,Burkina Faso
pnq,Pana (Burkina Faso),"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi",13.350055,-3.36685,Africa,"Burkina Faso, Mali"
xsm,Kasem,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem",11.082395,-1.390755,Africa,"Ghana, Burkina Faso"
nnw,Southern Nuni,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem, Nuni",11.51858,-2.14385,Africa,Burkina Faso
nuv,Northern Nuni,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, Northern Grusi, Nuna-Kasem, Nuni",12.13097,-2.98206,Africa,Burkina Faso
gna,Kaansa,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Kaansa-Dogose",10.16752,-3.70994,Africa,Burkina Faso
dos,Dogose,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Kaansa-Dogose, Dogose-Khisa",10.18993,-4.1493,Africa,Burkina Faso
kqm,Khisa,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Kaansa-Dogose, Dogose-Khisa",9.72099,-4.054165,Africa,"'''Cote d''''Ivoire, Burkina Faso, '''"
cme,Cerma,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Kirma-Tyurama",10.12449,-4.949175,Africa,'''Cote d''''Ivoire Burkina Faso '''
tuz,Turka,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Kirma-Tyurama",10.71141,-4.92082,Africa,"'''Cote d''''Ivoire, Burkina Faso, '''"
dya,Dyan,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Lobiri-Jaane",10.8342,-3.59179,Africa,Burkina Faso
lob,Lobi,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Lobiri-Jaane",9.961215,-3.336005,Africa,"'''Ghana, Cote d''''Ivoire, Burkina Faso, '''"
lnu,Longuda,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen",9.75787,11.83779,Africa,Nigeria
ldl,Kaan,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bena-Mboi",9.70781,12.15084,Africa,Nigeria
moi,Mboi,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bena-Mboi",9.86954,12.54499,Africa,Nigeria
yun,Bena (Nigeria),"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bena-Mboi, Bena",9.74861,12.39722,Africa,Nigeria
lla,Lala-Roba,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bena-Mboi, Bena, Yungur-Voro",9.89429,12.16902,Africa,Nigeria
vor,Voro,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bena-Mboi, Bena, Yungur-Voro",9.78323,12.07192,Africa,Nigeria
gmd,Maghdi,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin",9.2888,11.02325,Africa,Nigeria
pbl,Mak (Nigeria),"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin",9.37299,11.13373,Africa,Nigeria
bka,Kyak,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin, Bambuka-Gomu-Leelau",9.51524,11.27845,Africa,Nigeria
gwg,Moo,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin, Bambuka-Gomu-Leelau",9.44081,11.20399,Africa,Nigeria
ldk,Leelau,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin, Bambuka-Gomu-Leelau",9.29145,11.1636,Africa,Nigeria
bys,Burak,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin, Burak-Loo",9.49451,11.06982,Africa,Nigeria
ldo,Loo,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Bikwin, Burak-Loo",9.4066,11.05109,Africa,Nigeria
jen,Dza,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Jen",9.26671,11.38838,Africa,Nigeria
mko,Mingang Doso,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Jen",9.25942,11.29504,Africa,Nigeria
thy,Tha,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Jen",9.21338,11.17512,Africa,Nigeria
kwb,Baa,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Waja-Jen, Bikwin-Jen, Unclassified Bikwin-Jen",9.42222,11.44388,Africa,Nigeria
